 Init_Win_bytes_forward, Fwd IAT Total, Fwd IAT Max, Destination Port, Fwd IAT Mean, Fwd Header Length, Flow IAT Max, Flow Duration, Fwd Packets/s, Total Length of Fwd Packets, Subflow Fwd Bytes, Fwd Packet Length Mean, Avg Fwd Segment Size, Fwd Packet Length Max, Flow IAT Mean, Flow Packets/s, Max Packet Length, Packet Length Mean, Fwd IAT Min, Bwd Packet Length Mean, Average Packet Size, Avg Bwd Segment Size, Bwd Packet Length Max, Total Length of Bwd Packets, Subflow Bwd Bytes, Packet Length Variance, Packet Length Std, Flow IAT Min, min_seg_size_forward, Fwd Packet Length Std, Label
26883,110094747,53247571,80,7339649.8,536,53247571,110094749,0.1453293653,2530,2530,158.125,158.125,230,6116374.94444444,0.1725786213,230,126.5,119,0.0,133.1578947368,0.0,0,0,0,13781.8421052632,117.3960906728,2,32,110.104117392,DoS attacks-Slowloris
221,2001459,2001459,80,2001459.0,64,2001459,2001459,0.9992710318,0,0,0.0,0.0,0,2001459.0,0.9992710318,0,0.0,2001459,0.0,0.0,0.0,0,0,0,0.0,0.0,2001459,32,0.0,DoS attacks-GoldenEye
225,2726,2726,80,2726.0,64,2726,2726,733.6757153,0,0,0.0,0.0,0,2726.0,733.6757153,0,0.0,2726,0.0,0.0,0.0,0,0,0,0.0,0.0,2726,32,0.0,DoS attacks-Hulk
26883,0,0,21,0.0,40,3,3,333333.3333,0,0,0.0,0.0,0,3.0,666666.6667,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,3,40,0.0,DoS attacks-SlowHTTPTest
26883,0,0,21,0.0,40,18,18,55555.5555555556,0,0,0.0,0.0,0,18.0,111111.111111111,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,18,40,0.0,FTP-BruteForce
26883,412417,119353,22,19638.9047619048,712,119353,412600,53.320407174,1928,1928,87.6363636364,87.6363636364,640,9595.3488372093,106.640814348,976,102.0666666667,169,121.1363636364,104.3863636364,121.1363636364,976,2665,2665,41510.3818181818,203.7409674518,5,32,137.7805520365,SSH-Bruteforce
32738,12827,12827,80,12827.0,40,12827,12827,155.9211039,0,0,0.0,0.0,0,12827.0,155.9211039,0,0.0,12827,0.0,0.0,0.0,0,0,0,0.0,0.0,12827,20,0.0,DDOS attack-HOIC
300,2828681,2828681,53061,1414340.5,60,2828681,2828681,1.060564977,788,788,262.6666667,262.6666667,788,1414340.5,1.060564977,788,197.0,0,0.0,262.6666667,0.0,0,0,0,155236.0,394.0,0,20,454.9520121,Infilteration
2049,25600000,25600000,80,25600000.0,40,25600000,25604475,0.078111346,0,0,0.0,0.0,0,25600000.0,0.078111346,0,0.0,25600000,0.0,0.0,0.0,0,0,0,0.0,0.0,25600000,20,0.0,DDoS attacks-LOIC-HTTP
26883,374529,72009,22,17834.7142857143,712,72009,375355,58.6111814149,1928,1928,87.6363636364,87.6363636364,640,9155.0,111.8940736103,976,106.8139534884,234,133.25,109.3571428571,133.25,976,2665,2665,42967.9169435216,207.2870399796,6,32,137.7805520365,SSH-Bruteforce
-1,120000000,731172,80,1138.963865,841520,731172,119806470,877.9993267,3366080,3366080,32.0,32.0,32,1138.963865,877.9993267,32,32.0,0,0.0,32.00030421,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
32738,6001,6001,80,6001.0,40,6001,6001,333.277787,0,0,0.0,0.0,0,6001.0,333.277787,0,0.0,6001,0.0,0.0,0.0,0,0,0,0.0,0.0,6001,20,0.0,DDOS attack-HOIC
26883,6962205,6955184,80,1740551.25,168,6954882,6962205,0.718163283,237,237,47.4,47.4,237,994600.714285714,1.1490612529,972,134.3333333333,38,324.0,151.125,324.0,972,972,972,104818.0,323.756081024,3,32,105.9896221335,DoS attacks-GoldenEye
26883,108126038,53247463,80,7723288.42857143,496,53247463,108126040,0.1387269894,2530,2530,168.6666666667,168.6666666667,230,6360355.29411765,0.1664723872,230,133.1578947368,242,0.0,140.5555555556,0.0,0,0,0,13611.6959064327,116.6691729054,2,32,105.2796728899,DoS attacks-Slowloris
8192,10200000,10000000,443,1015248.4,232,10000000,10152484,1.083478684,1279,1279,116.2727273,116.2727273,739,507624.2,2.068459305,1460,236.9090909,29,393.3,248.1904762,393.3,1460,3933,3933,198027.2294,445.002505,0,20,220.3765373,Infilteration
26883,106762645,53247348,80,8212511.15384615,456,53247348,106762647,0.1311320054,2530,2530,180.7142857143,180.7142857143,230,6672665.4375,0.1592317208,230,140.5555555556,41,0.0,148.8235294118,0.0,0,0,0,13311.4379084967,115.375204912,2,32,97.9375221341,DoS attacks-Slowloris
26883,389682,149236,22,17712.8181818182,744,149236,391441,58.7572584374,1928,1928,83.8260869565,83.8260869565,640,9320.0238095238,109.8505266439,976,104.3863636364,229,133.25,106.8139534884,133.25,976,2665,2665,42227.9635306554,205.4944367389,2,32,135.8473917085,SSH-Bruteforce
32738,1807,1807,80,1807.0,40,1807,1807,1106.806862,0,0,0.0,0.0,0,1807.0,1106.806862,0,0.0,1807,0.0,0.0,0.0,0,0,0,0.0,0.0,1807,20,0.0,DDOS attack-HOIC
225,1679,1679,80,1679.0,64,1679,1679,1191.185229,0,0,0.0,0.0,0,1679.0,1191.185229,0,0.0,1679,0.0,0.0,0.0,0,0,0,0.0,0.0,1679,32,0.0,DoS attacks-Hulk
2047,113,113,80,113.0,40,113,113,17699.1150442478,0,0,0.0,0.0,0,113.0,17699.1150442478,0,0.0,113,0.0,0.0,0.0,0,0,0,0.0,0.0,113,20,0.0,Brute Force -Web
225,11974,11974,80,11974.0,64,11974,11974,167.0285619,0,0,0.0,0.0,0,11974.0,167.0285619,0,0.0,11974,0.0,0.0,0.0,0,0,0,0.0,0.0,11974,32,0.0,DoS attacks-Hulk
-1,0,0,53,0.0,8,13339,13339,74.96813854,46,46,46.0,46.0,46,13339.0,149.9362771,62,51.33333333,0,62.0,77.0,62.0,62,62,62,85.33333333,9.237604307,13339,8,0.0,Infilteration
-1,269327,269327,53,269327.0,16,267995,269735,7.414684783,100,100,50.0,50.0,50,89911.66667,14.82936957,132,82.8,269327,132.0,103.5,132.0,132,264,264,2017.2,44.91324972,408,8,0.0,Infilteration
26883,0,0,21,0.0,40,2,2,500000.0,0,0,0.0,0.0,0,2.0,1000000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,2,40,0.0,FTP-BruteForce
26883,0,0,21,0.0,40,19,19,52631.5789473684,0,0,0.0,0.0,0,19.0,105263.157894737,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,19,40,0.0,FTP-BruteForce
211,105084559,105084559,80,105084559.0,64,105084557,105084561,0.0190322915,16,16,8.0,8.0,8,35028187.0,0.0380645831,8,4.8,105084559,0.0,6.0,0.0,0,0,0,19.2,4.38178046,2,32,0.0,DoS attacks-Slowloris
32738,3243,3243,80,3243.0,40,3243,3243,616.7129201,0,0,0.0,0.0,0,3243.0,616.7129201,0,0.0,3243,0.0,0.0,0.0,0,0,0,0.0,0.0,3243,20,0.0,DDOS attack-HOIC
-1,331254,331254,53,331254.0,16,330463,331707,6.0294175281,78,78,39.0,39.0,39,110569.0,12.0588350562,67,50.2,331254,67.0,62.75,67.0,67,134,134,235.2,15.3362316101,453,8,0.0,Benign
1024,0,0,3370,0.0,24,228,228,4385.964912,0,0,0.0,0.0,0,228.0,8771.929825,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,228,24,0.0,Infilteration
8192,519,453,8080,259.5,72,8902,9679,309.9493749,326,326,108.6666667,108.6666667,326,1613.166667,723.2152082,326,56.875,66,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,2,20,188.2161878,Bot
256,52556640,52443641,443,13139160.0,112,52443641,52556640,0.0951354577,123,123,24.6,24.6,46,8759440.0,0.1331896407,46,32.625,19,46.0,37.2857142857,46.0,46,92,92,432.2678571429,20.7910523337,19,20,23.2765976895,Benign
225,1243,1243,80,1243.0,64,1243,1243,1609.010459,0,0,0.0,0.0,0,1243.0,1609.010459,0,0.0,1243,0.0,0.0,0.0,0,0,0,0.0,0.0,1243,32,0.0,DoS attacks-Hulk
26883,0,0,21,0.0,40,28,28,35714.28571,0,0,0.0,0.0,0,28.0,71428.57143,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,28,40,0.0,DoS attacks-SlowHTTPTest
2049,5435039,5435039,80,5435039.0,40,5435039,5435039,0.36798264,0,0,0.0,0.0,0,5435039.0,0.36798264,0,0.0,5435039,0.0,0.0,0.0,0,0,0,0.0,0.0,5435039,20,0.0,DDoS attacks-LOIC-HTTP
8192,3469281,1226870,3389,385475.6667,212,953292,3469281,2.882441636,1148,1148,114.8,114.8,677,216830.0625,4.900150781,1173,151.6111111,290,225.8571429,160.5294118,225.8571429,1173,1581,1581,93075.4281,305.0826578,80,20,210.0924664,Infilteration
8192,419851,113715,443,52481.375,192,102193,419851,21.4361761673,506,506,56.2222222222,56.2222222222,194,27990.0666666667,38.1087576307,1430,223.0,23,469.2857142857,236.9375,469.2857142857,1430,3285,3285,213599.875,462.1686650997,1,20,82.2659981064,Benign
-1,0,0,53,0.0,8,235,235,4255.3191489362,32,32,32.0,32.0,32,235.0,8510.6382978724,48,37.3333333333,0,48.0,56.0,48.0,48,48,48,85.3333333333,9.237604307,235,8,0.0,Benign
8192,673281,582423,443,84160.125,192,582423,673281,13.3673755832,553,553,61.4444444444,61.4444444444,202,44885.4,23.7642232589,1410,243.5882352941,28,512.5714285714,258.8125,512.5714285714,1410,3588,3588,207186.507352941,455.1774460064,7,20,87.5344376676,Benign
226,1973280,1973280,80,1973280.0,64,1973280,1973280,1.0135409065,0,0,0.0,0.0,0,1973280.0,1.0135409065,0,0.0,1973280,0.0,0.0,0.0,0,0,0,0.0,0.0,1973280,32,0.0,DoS attacks-GoldenEye
0,0,0,443,0.0,20,639,640,1562.4999999999998,0,0,0.0,0.0,0,320.0,4687.5,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1,20,0.0,Benign
26883,0,0,21,0.0,40,21,21,47619.04762,0,0,0.0,0.0,0,21.0,95238.09524,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,21,40,0.0,DoS attacks-SlowHTTPTest
8192,576,512,8080,288.0,72,11491,12371,242.5026271,326,326,108.6666667,108.6666667,326,2061.833333,565.8394633,326,56.875,64,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,21,20,188.2161878,Bot
225,16716,16716,80,16716.0,64,16716,16716,119.6458483,0,0,0.0,0.0,0,16716.0,119.6458483,0,0.0,16716,0.0,0.0,0.0,0,0,0,0.0,0.0,16716,32,0.0,DoS attacks-Hulk
2052,485,485,8080,485.0,40,485,485,4123.71134,0,0,0.0,0.0,0,485.0,4123.71134,0,0.0,485,0.0,0.0,0.0,0,0,0,0.0,0.0,485,20,0.0,Bot
-1,120000000,726245,80,1090.631633,878784,726245,119802613,916.9082147,3515136,3515136,32.0,32.0,32,1090.631633,916.9082147,32,32.0,0,0.0,32.00029131,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
65535,8685,8389,80,4342.5,72,8389,8944,335.4203936,249,249,83.0,83.0,249,1490.666667,782.647585,935,148.0,296,233.75,169.1428571,233.75,935,935,935,108713.4286,329.7171948,3,20,143.760217,DDOS attack-HOIC
-1,0,0,53,0.0,8,1386,1386,721.5007215,48,48,48.0,48.0,48,1386.0,1443.001443,113,69.66666667,0,113.0,104.5,113.0,113,113,113,1408.333333,37.5277675,1386,8,0.0,Infilteration
26883,0,0,21,0.0,40,17,17,58823.5294117647,0,0,0.0,0.0,0,17.0,117647.058823529,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,17,40,0.0,FTP-BruteForce
26883,367768,152745,22,17512.7619047619,712,152745,368920,59.6335248834,1912,1912,86.9090909091,86.9090909091,640,8579.5348837209,119.2670497669,976,101.7111111111,239,121.1363636364,104.0227272727,121.1363636364,976,2665,2665,41508.8464646465,203.7371995112,4,32,137.6880217811,SSH-Bruteforce
26883,108093825,53247400,80,7720987.5,496,53247400,108093839,0.1387683159,2530,2530,168.6666666667,168.6666666667,230,6358461.11764706,0.1665219791,230,133.1578947368,193,0.0,140.5555555556,0.0,0,0,0,13611.6959064327,116.6691729054,14,32,105.2796728899,DoS attacks-Slowloris
26883,0,0,21,0.0,40,6,6,166666.6667,0,0,0.0,0.0,0,6.0,333333.3333,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,6,40,0.0,DoS attacks-SlowHTTPTest
-1,120000000,668045,80,1026.001328,933440,668045,119712809,974.6659608,3733760,3733760,32.0,32.0,32,1026.001328,974.6659608,32,32.0,0,0.0,32.00027425,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
8192,338,314,80,169.0,72,1689025,1689389,1.775789945,20,20,6.666666667,6.666666667,20,281564.8333,4.143509873,964,123.0,24,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,4,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,48565743,1221138,80,373582.638461538,2632,1221138,48565743,2.6973745671,46267,46267,353.1832061069,353.1832061069,646,223805.267281106,4.48876073,1068,490.2146118721,328,702.183908046,492.4633027523,702.183908046,1068,61090,61090,127636.756482761,357.2628674838,7,20,273.1809713366,Brute Force -Web
8192,5181548,4953555,443,740221.142857143,172,4953555,5181548,1.543940150703998,353,353,44.125,44.125,196,398580.6153846154,2.7018952637319966,1460,280.46666666666664,29,642.3333333333334,300.5,642.3333333333334,1460,3854,3854,261576.40952380956,511.44541206643896,8,20,75.28695106059217,Benign
26883,108351356,53239837,80,7739382.57142857,496,53239837,108351359,0.1384385036,2530,2530,168.6666666667,168.6666666667,230,6373609.35294118,0.1661262043,230,133.1578947368,377,0.0,140.5555555556,0.0,0,0,0,13611.6959064327,116.6691729054,3,32,105.2796728899,DoS attacks-Slowloris
26883,0,0,21,0.0,40,4,4,250000.0,0,0,0.0,0.0,0,4.0,500000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,4,40,0.0,DoS attacks-SlowHTTPTest
219,4280522,4189600,44752,1070130.5,168,4189593,4280522,1.168081837,935,935,187.0,187.0,935,611503.1429,1.868930939,935,139.6666667,9492,107.3333333,157.125,107.3333333,322,322,322,100293.5,316.6914903,7,32,418.1447118,Benign
26883,313949,69142,22,14949.9523809524,712,69142,317278,69.3398218597,1912,1912,86.9090909091,86.9090909091,640,7378.5581395349,138.6796437194,976,101.7111111111,141,121.1363636364,104.0227272727,121.1363636364,976,2665,2665,41508.8464646465,203.7371995112,4,32,137.6880217811,SSH-Bruteforce
8192,40500000,10200000,80,5790219.429,172,10200000,46043957,0.173747013,441,441,55.125,55.125,437,2877747.313,0.369212403,1460,159.2777778,334,269.5555556,168.6470588,269.5555556,1460,2426,2426,164651.7418,405.7730176,14,20,154.3015948,Infilteration
241,0,0,22,0.0,32,7,7,142857.142857143,0,0,0.0,0.0,0,7.0,285714.285714286,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,7,32,0.0,SSH-Bruteforce
26883,317440,316035,80,79360.0,168,316035,317440,15.7510080645,291,291,58.2,58.2,291,45348.5714285714,25.2016129032,972,140.3333333333,317,324.0,157.875,324.0,972,972,972,106528.0,326.3862742212,7,32,130.1391562905,DoS attacks-GoldenEye
-1,0,0,53,0.0,8,2147,2147,465.7661854,45,45,45.0,45.0,45,2147.0,931.5323707,177,89.0,0,177.0,133.5,177.0,177,177,177,5808.0,76.21023553,2147,8,0.0,Infilteration
31,26,26,51252,26.0,40,26,26,76923.07692,0,0,0.0,0.0,0,26.0,76923.07692,0,0.0,26,0.0,0.0,0.0,0,0,0,0.0,0.0,26,20,0.0,Infilteration
256,505,505,8080,505.0,40,505,505,3960.39604,0,0,0.0,0.0,0,505.0,3960.39604,0,0.0,505,0.0,0.0,0.0,0,0,0,0.0,0.0,505,20,0.0,Bot
1024,0,0,4279,0.0,24,298,298,3355.704698,0,0,0.0,0.0,0,298.0,6711.409396,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,298,24,0.0,Infilteration
2049,9518296,9518296,80,9518296.0,40,9518296,9518296,0.210121644,0,0,0.0,0.0,0,9518296.0,0.210121644,0,0.0,9518296,0.0,0.0,0.0,0,0,0,0.0,0.0,9518296,20,0.0,DDoS attacks-LOIC-HTTP
8192,1034602,518988,443,517301.0,92,507329,1046321,2.867188941,0,0,0.0,0.0,0,209264.2,5.734377882,0,0.0,515614,0.0,0.0,0.0,0,0,0,0.0,0.0,11659,28,0.0,Infilteration
8192,435277,110248,445,54409.625,192,110248,435277,20.67648876,279,279,31.0,31.0,139,36273.08333,29.86603933,139,35.0,303,52.75,37.69230769,52.75,133,211,211,2560.0,50.59644256,30,20,51.29571132,Infilteration
1024,0,0,3551,0.0,24,276,276,3623.188406,0,0,0.0,0.0,0,276.0,7246.376812,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,276,24,0.0,Infilteration
26883,0,0,21,0.0,40,25,25,40000.0,0,0,0.0,0.0,0,25.0,80000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,25,40,0.0,FTP-BruteForce
-1,120000000,651935,80,907.061031,1055864,651935,119715729,1102.470002,4223456,4223456,32.0,32.0,32,907.061031,1102.470002,32,32.0,0,0.0,32.00024246,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
26883,5017962,5017465,80,1672654.0,136,5017133,10019070,0.3992386519,397,397,99.25,99.25,397,1431295.71428571,0.7984773038,972,152.1111111111,208,243.0,171.125,243.0,972,972,972,111769.111111111,334.3188763907,5,32,198.5,DoS attacks-GoldenEye
26883,6617168,6616860,80,2205722.66666667,136,6616579,11621582,0.3441872199,419,419,104.75,104.75,419,1660226.0,0.6883744399,662,120.1111111111,26,165.5,135.125,165.5,662,662,662,60495.6111111111,245.9585556778,4,32,209.5,DoS attacks-GoldenEye
2052,504,504,8080,504.0,40,504,504,3968.253968,0,0,0.0,0.0,0,504.0,3968.253968,0,0.0,504,0.0,0.0,0.0,0,0,0,0.0,0.0,504,20,0.0,Bot
1024,0,0,1073,0.0,24,2,2,500000.0,0,0,0.0,0.0,0,2.0,1000000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,2,24,0.0,Infilteration
-1,120000000,613129,80,911.5736717,1053112,613129,119997735,1097.012373,4212448,4212448,32.0,32.0,32,911.5736717,1097.012373,32,32.0,0,0.0,32.00024309,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
26883,0,0,21,0.0,40,4,4,250000.0,0,0,0.0,0.0,0,4.0,500000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,4,40,0.0,DoS attacks-SlowHTTPTest
-1,120000000,695871,80,1047.086202,914048,695871,119634834,955.0395665,3656192,3656192,32.0,32.0,32,1047.086202,955.0395665,32,32.0,0,0.0,32.00028007,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
-1,120000000,702988,80,1090.151548,877352,702988,119554740,917.3120196,3509408,3509408,32.0,32.0,32,1090.151548,917.3120196,32,32.0,0,0.0,32.00029179,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
26883,0,0,21,0.0,40,8,8,125000.0,0,0,0.0,0.0,0,8.0,250000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,8,40,0.0,FTP-BruteForce
225,76597,41317,80,38298.5,96,41317,76597,39.16602478,0,0,0.0,0.0,0,38298.5,39.16602478,0,0.0,35280,0.0,0.0,0.0,0,0,0,0.0,0.0,35280,32,0.0,DoS attacks-Hulk
32738,30311,30311,80,30311.0,40,30311,30311,65.98264656,0,0,0.0,0.0,0,30311.0,65.98264656,0,0.0,30311,0.0,0.0,0.0,0,0,0,0.0,0.0,30311,20,0.0,DDOS attack-HOIC
8192,5006185,4937634,80,1251546.25,112,4937634,5006185,0.9987645283,558,558,111.6,111.6,558,715169.285714286,1.5980232452,558,105.1111111111,319,129.3333333333,118.25,129.3333333333,388,388,388,45309.1111111111,212.8593693289,19,20,249.545186289,SQL Injection
26883,0,0,21,0.0,40,16,16,62500.0,0,0,0.0,0.0,0,16.0,125000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,16,40,0.0,FTP-BruteForce
26883,0,0,21,0.0,40,3,3,333333.3333,0,0,0.0,0.0,0,3.0,666666.6667,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,3,40,0.0,DoS attacks-SlowHTTPTest
32738,622,622,80,622.0,40,622,622,3215.434084,0,0,0.0,0.0,0,622.0,3215.434084,0,0.0,622,0.0,0.0,0.0,0,0,0,0.0,0.0,622,20,0.0,DDOS attack-HOIC
26883,0,0,21,0.0,40,19,19,52631.5789473684,0,0,0.0,0.0,0,19.0,105263.157894737,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,19,40,0.0,FTP-BruteForce
2053,849,849,80,849.0,40,849,849,2355.7126030624,0,0,0.0,0.0,0,849.0,2355.7126030624,0,0.0,849,0.0,0.0,0.0,0,0,0,0.0,0.0,849,20,0.0,Brute Force -XSS
8192,611923,202445,445,152980.75,112,202343,611978,8.170228342,286,286,57.2,57.2,103,76497.25,14.70641101,131,45.6,6465,42.5,50.66666667,42.5,131,170,170,2807.377778,52.98469381,55,20,52.48523602,Benign
225,20733,20733,80,20733.0,64,20733,20733,96.46457339,0,0,0.0,0.0,0,20733.0,96.46457339,0,0.0,20733,0.0,0.0,0.0,0,0,0,0.0,0.0,20733,32,0.0,DoS attacks-Hulk
-1,0,0,53,0.0,8,37987,37987,26.32479532,48,48,48.0,48.0,48,37987.0,52.64959065,138,78.0,0,138.0,117.0,138.0,138,138,138,2700.0,51.96152423,37987,8,0.0,Infilteration
8192,628,581,8080,314.0,72,10423,11602,258.5761076,326,326,108.6666667,108.6666667,326,1933.666667,603.344251,326,56.875,47,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,16,20,188.2161878,Bot
211,111160886,111160886,80,111160886.0,64,111160884,111160888,0.0179919398,16,16,8.0,8.0,8,37053629.3333333,0.0359838795,8,4.8,111160886,0.0,6.0,0.0,0,0,0,19.2,4.38178046,2,32,0.0,DoS attacks-Slowloris
-1,0,0,53,0.0,8,12972,12972,77.089115017,41,41,41.0,41.0,41,12972.0,154.1782300339,102,61.3333333333,0,102.0,92.0,102.0,102,102,102,1240.3333333333,35.2183664206,12972,8,0.0,Benign
241,0,0,22,0.0,32,5,5,200000.0,0,0,0.0,0.0,0,5.0,400000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,5,32,0.0,SSH-Bruteforce
8192,850,498,80,425.0,72,1288648,1289546,2.326400144,20,20,6.666666667,6.666666667,20,214924.3333,5.428267002,964,123.0,352,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,9,20,11.54700538,DDoS attacks-LOIC-HTTP
225,610,610,80,610.0,64,610,610,3278.688525,0,0,0.0,0.0,0,610.0,3278.688525,0,0.0,610,0.0,0.0,0.0,0,0,0,0.0,0.0,610,32,0.0,DoS attacks-Hulk
211,99999433,99999433,80,99999433.0,64,99999431,99999435,0.020000113,16,16,8.0,8.0,8,33333145.0,0.040000226,8,4.8,99999433,0.0,6.0,0.0,0,0,0,19.2,4.38178046,2,32,0.0,DoS attacks-Slowloris
946,1,1,50772,1.0,40,1,1,2000000.0,31,31,15.5,15.5,31,1.0,2000000.0,31,20.66666667,1,0.0,31.0,0.0,0,0,0,320.3333333,17.89785834,1,20,21.92031022,Infilteration
-1,120000000,667352,80,1087.788372,881064,667352,119800309,919.3048075,3524256,3524256,32.0,32.0,32,1087.788372,919.3048075,32,32.0,0,0.0,32.00029056,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
-1,110085880,110085880,53,110085880.0,16,110084922,110086157,0.0181675885007049,72,72,36.0,36.0,40,36695385.66666667,0.0363351770014099,121,56.2,110085880,88.5,70.25,88.5,121,177,177,1408.2,37.5259909929105,277,8,5.656854249492381,Benign
8192,2079966,1111265,3389,231107.3333333333,212,953145,2079966,4.807770896255034,1032,1032,103.2,103.2,565,129997.875,8.173210523633559,1149,136.72222222222223,59,204.1428571428571,144.76470588235293,204.14285714285717,1149,1429,1429,82614.33006535948,287.427086519972,59,20,176.94242629234577,Benign
8192,119902302,10022732,80,7493893.875,352,10001797,119923199,0.1417573926,597,597,35.1176470588,35.1176470588,293,3747599.96875,0.275176115,384,40.1470588235,21619,48.0,41.3636363636,48.0,384,768,768,12479.4019607843,111.7112436632,49,20,97.0643358506,Benign
26883,361327,100477,22,17206.0476190476,712,100477,361382,60.8774095002,1944,1944,88.3636363636,88.3636363636,640,8404.2325581395,121.7548190004,976,102.4222222222,373,121.1363636364,104.75,121.1363636364,976,2665,2665,41511.6585858586,203.7441007388,5,32,137.8690011274,SSH-Bruteforce
26883,0,0,21,0.0,40,11,11,90909.09091,0,0,0.0,0.0,0,11.0,181818.1818,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,11,40,0.0,DoS attacks-SlowHTTPTest
26883,33271572,13056003,80,2559351.69230769,464,13056003,33271572,0.4207796373,3330,3330,237.8571428571,237.8571428571,370,2079473.25,0.5109467025,972,239.0,52,324.0,253.0588235294,324.0,972,972,972,67570.9411764706,259.9441116403,24,32,183.9807084966,DoS attacks-GoldenEye
225,4395,4395,80,4395.0,64,4395,4395,455.0625711,0,0,0.0,0.0,0,4395.0,455.0625711,0,0.0,4395,0.0,0.0,0.0,0,0,0,0.0,0.0,4395,32,0.0,DoS attacks-Hulk
26883,0,0,21,0.0,40,18,18,55555.5555555556,0,0,0.0,0.0,0,18.0,111111.111111111,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,18,40,0.0,FTP-BruteForce
26883,0,0,21,0.0,40,20,20,50000.0,0,0,0.0,0.0,0,20.0,100000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,20,40,0.0,DoS attacks-SlowHTTPTest
221,15933996,15933996,80,15933996.0,64,15933996,15933996,0.1255177923,0,0,0.0,0.0,0,15933996.0,0.1255177923,0,0.0,15933996,0.0,0.0,0.0,0,0,0,0.0,0.0,15933996,32,0.0,DoS attacks-GoldenEye
26883,0,0,21,0.0,40,34,34,29411.76471,0,0,0.0,0.0,0,34.0,58823.52941,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,34,40,0.0,DoS attacks-SlowHTTPTest
8192,333,288,8080,166.5,72,6810,7414,404.6398705,285,285,95.0,95.0,285,1235.666667,944.1596979,285,51.75,45,32.25,59.14285714,32.25,112,129,129,10376.21429,101.8637045,1,20,164.5448267,Bot
-1,120000000,915065,80,1489.775818,643664,915065,119862893,671.2502759,2574656,2574656,32.0,32.0,32,1489.775818,671.2502759,32,32.0,1,0.0,32.00039772,0.0,0,0,0,0.0,0.0,1,8,0.0,DDOS attack-LOIC-UDP
32738,2479,2479,80,2479.0,40,2479,2479,806.7769262,0,0,0.0,0.0,0,2479.0,806.7769262,0,0.0,2479,0.0,0.0,0.0,0,0,0,0.0,0.0,2479,20,0.0,DDOS attack-HOIC
-1,120000000,691102,80,933.5814251,1025392,691102,119659932,1071.152205,4101568,4101568,32.0,32.0,32,933.5814251,1071.152205,32,32.0,0,0.0,32.00024966,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
32738,25659,25659,80,25659.0,40,25659,25659,77.9453603,0,0,0.0,0.0,0,25659.0,77.9453603,0,0.0,25659,0.0,0.0,0.0,0,0,0,0.0,0.0,25659,20,0.0,DDOS attack-HOIC
